Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2016,2016,2016,6,1,1,Import,251,France,FRA,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,,,,,871909,,42255429,,,0
H4,2016,2016,2016,6,1,2,Export,251,France,FRA,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,,,,,3026,,334158,,,0
H4,2016,2016,2016,6,1,1,Import,275,State of Palestine,PSE,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,,,,,18678,,244051,,,4
H4,2016,2016,2016,6,1,1,Import,276,Germany,DEU,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,227672,,,,3151720,,91197547,,,2
H4,2016,2016,2016,6,1,2,Export,276,Germany,DEU,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,282,,,,2740,,684086,,,0
H4,2016,2016,2016,6,1,1,Import,288,Ghana,GHA,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,,,,,1119,,1051,,,0
H4,2016,2016,2016,6,1,1,Import,296,Kiribati,KIR,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,1398,,,,,,192277,,,4
H4,2016,2016,2016,6,1,1,Import,300,Greece,GRC,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,20985,,,,227532,,1168014,,,0
H4,2016,2016,2016,6,1,1,Import,320,Guatemala,GTM,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,,,,,19934,,529122,,,0
H4,2016,2016,2016,6,1,2,Export,320,Guatemala,GTM,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,,,,,54,,40,,,0
H4,2016,2016,2016,6,1,1,Import,340,Honduras,HND,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,,,,,342777,,1353451,,,0
H4,2016,2016,2016,6,1,1,Import,344,"China, Hong Kong SAR",HKG,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,33071,,,,,,7050542,,,4
H4,2016,2016,2016,6,1,2,Export,344,"China, Hong Kong SAR",HKG,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,528,,,,,,290483,,,0
H4,2016,2016,2016,6,1,3,Re-Export,344,"China, Hong Kong SAR",HKG,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,528,,,,,,290483,,,0
H4,2016,2016,2016,6,1,1,Import,348,Hungary,HUN,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,5550,,,,73604,,441747,,,0
H4,2016,2016,2016,6,1,2,Export,348,Hungary,HUN,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,1,,,,13,,1639,,,0
H4,2016,2016,2016,6,1,1,Import,352,Iceland,ISL,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,316400,,,,44487,,1583457,,,0
H4,2016,2016,2016,6,1,1,Import,360,Indonesia,IDN,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,,,,,69383,,155623,,,0
H4,2016,2016,2016,6,1,1,Import,364,Iran,IRN,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,22917,,192217,,,2
H4,2016,2016,2016,6,1,1,Import,372,Ireland,IRL,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,115234,,1656567,,,2
H4,2016,2016,2016,6,1,1,Import,376,Israel,ISR,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,20405,,,,485362,,6342000,,,4
H4,2016,2016,2016,6,1,1,Import,381,Italy,ITA,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,109705,,,,1551741,,27128481,,,0
H4,2016,2016,2016,6,1,2,Export,381,Italy,ITA,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,125,,,,790,,148782,,,0
H4,2016,2016,2016,6,1,1,Import,384,Côte d'Ivoire,CIV,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,437,,224,,,2
H4,2016,2016,2016,6,1,1,Import,392,Japan,JPN,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,213965,,,,7960471,,104015815,,,4
H4,2016,2016,2016,6,1,2,Export,392,Japan,JPN,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,30,,,,1174,,28527,,,4
H4,2016,2016,2016,6,1,1,Import,398,Kazakhstan,KAZ,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,3096,,,,44050,,314037,,,0
H4,2016,2016,2016,6,1,2,Export,398,Kazakhstan,KAZ,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,4,,,,39,,49,,,0
H4,2016,2016,2016,6,1,1,Import,404,Kenya,KEN,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,244,,,,4036,,41983,,,0
H4,2016,2016,2016,6,1,1,Import,410,Rep. of Korea,KOR,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,,,,,956390,,55039345,,,0
H4,2016,2016,2016,6,1,2,Export,410,Rep. of Korea,KOR,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,,,,,74,,6035,,,0
H4,2016,2016,2016,6,1,1,Import,414,Kuwait,KWT,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,1514,,,,11764,,232617,,,0
H4,2016,2016,2016,6,1,1,Import,417,Kyrgyzstan,KGZ,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,50,,,,890,,7208,,,0
H4,2016,2016,2016,6,1,1,Import,422,Lebanon,LBN,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,,,,,9386,,427675,,,0
H4,2016,2016,2016,6,1,1,Import,426,Lesotho,LSO,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,463,,801,,,2
H4,2016,2016,2016,6,1,1,Import,428,Latvia,LVA,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,5183,,,,73837,,953088,,,0
H4,2016,2016,2016,6,1,1,Import,440,Lithuania,LTU,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,769,,,,9537,,130121,,,0
H4,2016,2016,2016,6,1,1,Import,442,Luxembourg,LUX,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,2536,,,,102426,,1644431,,,0
H4,2016,2016,2016,6,1,1,Import,446,"China, Macao SAR",MAC,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,,,,,3010,,28670,,,0
H4,2016,2016,2016,6,1,1,Import,454,Malawi,MWI,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,1297,,,,12574,,33489,,,0
H4,2016,2016,2016,6,1,1,Import,458,Malaysia,MYS,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,18748,,,,364760,,4766147,,,4
H4,2016,2016,2016,6,1,2,Export,458,Malaysia,MYS,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,41,,,,1755,,42645,,,4
H4,2016,2016,2016,6,1,1,Import,462,Maldives,MDV,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,16,,,,410,,5354,,,4
H4,2016,2016,2016,6,1,1,Import,470,Malta,MLT,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,156,,,,2456,,62620,,,0
H4,2016,2016,2016,6,1,1,Import,480,Mauritius,MUS,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,2301,,,,,,406077,,,4
H4,2016,2016,2016,6,1,1,Import,484,Mexico,MEX,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,,,12339860,,,0
H4,2016,2016,2016,6,1,1,Import,496,Mongolia,MNG,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,674,,,,9221,,248331,,,0
H4,2016,2016,2016,6,1,1,Import,498,Rep. of Moldova,MDA,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,194,,,,2513,,44908,,,0
H4,2016,2016,2016,6,1,1,Import,499,Montenegro,MNE,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,416,,,,6313,,54490,,,0
H4,2016,2016,2016,6,1,1,Import,504,Morocco,MAR,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,,,,,413,,11539,,,0
H4,2016,2016,2016,6,1,1,Import,512,Oman,OMN,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,154617,,407354,,,2
H4,2016,2016,2016,6,1,1,Import,516,Namibia,NAM,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,,,,,45,,5334,,,0
H4,2016,2016,2016,6,1,1,Import,524,Nepal,NPL,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,777,,,,,,305796,,,4
H4,2016,2016,2016,6,1,1,Import,528,Netherlands,NLD,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,304159,,,,4258357,,162703062,,,0
H4,2016,2016,2016,6,1,2,Export,528,Netherlands,NLD,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,110,,,,1545,,111776,,,0
H4,2016,2016,2016,6,1,1,Import,554,New Zealand,NZL,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,35076,,,,,,28187574,,,4
H4,2016,2016,2016,6,1,1,Import,558,Nicaragua,NIC,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,6499,,218784,,,2
H4,2016,2016,2016,6,1,1,Import,562,Niger,NER,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,160,,67,,,2
H4,2016,2016,2016,6,1,1,Import,566,Nigeria,NGA,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,,,,,28040,,366389,,,4
H4,2016,2016,2016,6,1,1,Import,579,Norway,NOR,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,88082,,,,1332931,,35948594,,,0
H4,2016,2016,2016,6,1,2,Export,579,Norway,NOR,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,1,,,,140,,1020,,,0
H4,2016,2016,2016,6,1,1,Import,585,Palau,PLW,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,1,,,,7,,90,,,4
H4,2016,2016,2016,6,1,1,Import,586,Pakistan,PAK,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,288,,,,397,,5182,,,4
H4,2016,2016,2016,6,1,1,Import,591,Panama,PAN,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,,,,,30057,,621850,,,0
H4,2016,2016,2016,6,1,1,Import,600,Paraguay,PRY,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,64200,,1437965,,,2
H4,2016,2016,2016,6,1,1,Import,604,Peru,PER,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,2218,,,,39639,,1887199,,,0
H4,2016,2016,2016,6,1,1,Import,616,Poland,POL,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,59593,,,,810133,,10750167,,,0
H4,2016,2016,2016,6,1,2,Export,616,Poland,POL,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,1,,,,29,,42,,,0
H4,2016,2016,2016,6,1,1,Import,620,Portugal,PRT,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,2307,,,,22251,,105951,,,0
H4,2016,2016,2016,6,1,2,Export,620,Portugal,PRT,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,1,,,,23,,331,,,0
H4,2016,2016,2016,6,1,1,Import,634,Qatar,QAT,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,36890,,451763,,,2
H4,2016,2016,2016,6,1,1,Import,642,Romania,ROU,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,9654,,,,153633,,1434890,,,0
H4,2016,2016,2016,6,1,1,Import,643,Russian Federation,RUS,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,24325,,,,365855,,4433057,,,0
H4,2016,2016,2016,6,1,1,Import,682,Saudi Arabia,SAU,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,104000,,698934,,,2
H4,2016,2016,2016,6,1,1,Import,688,Serbia,SRB,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,,,,,399,,3341,,,0
H4,2016,2016,2016,6,1,1,Import,699,India,IND,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,4975,,,,76801,,1003517,,,4
H4,2016,2016,2016,6,1,2,Export,699,India,IND,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,1,,,,19,,457,,,4
H4,2016,2016,2016,6,1,1,Import,702,Singapore,SGP,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,17299,,,,,,9285113,,,4
H4,2016,2016,2016,6,1,2,Export,702,Singapore,SGP,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,2649,,,,2951,,84356,,,4
H4,2016,2016,2016,6,1,1,Import,703,Slovakia,SVK,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,11391,,,,143077,,4369180,,,0
H4,2016,2016,2016,6,1,2,Export,703,Slovakia,SVK,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,3,,,,51,,7049,,,0
H4,2016,2016,2016,6,1,1,Import,704,Viet Nam,VNM,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,,,486784,,,6
H4,2016,2016,2016,6,1,2,Export,704,Viet Nam,VNM,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,6275,,179365,,,6
H4,2016,2016,2016,6,1,1,Import,705,Slovenia,SVN,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,5453,,,,76581,,2799449,,,0
H4,2016,2016,2016,6,1,1,Import,710,South Africa,ZAF,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,18396,,,,,,13254437,,,0
H4,2016,2016,2016,6,1,2,Export,710,South Africa,ZAF,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,1,,,,25,,715,,,4
H4,2016,2016,2016,6,1,1,Import,724,Spain,ESP,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,911669,,43331514,,,0
H4,2016,2016,2016,6,1,2,Export,724,Spain,ESP,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,333,,46081,,,0
H4,2016,2016,2016,6,1,1,Import,748,Eswatini,SWZ,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,48,,1654,,,0
H4,2016,2016,2016,6,1,1,Import,752,Sweden,SWE,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,157312,,,,2126108,,22686056,,,4
H4,2016,2016,2016,6,1,2,Export,752,Sweden,SWE,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,1,,,,36,,583,,,4
H4,2016,2016,2016,6,1,1,Import,757,Switzerland,CHE,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,76261,,,,1127156,,70506535,,,0
H4,2016,2016,2016,6,1,2,Export,757,Switzerland,CHE,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,4,,,,78,,11225,,,0
H4,2016,2016,2016,6,1,1,Import,764,Thailand,THA,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,410418,,21014915,,,2
H4,2016,2016,2016,6,1,2,Export,764,Thailand,THA,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,18551,,308549,,,2
H4,2016,2016,2016,6,1,1,Import,768,Togo,TGO,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,4158,,65319,,,2
H4,2016,2016,2016,6,1,1,Import,784,United Arab Emirates,ARE,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,89762,,3094209,,,2
H4,2016,2016,2016,6,1,1,Import,792,Turkey,TUR,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,5182,,,,72781,,2573929,,,0
H4,2016,2016,2016,6,1,1,Import,800,Uganda,UGA,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,27,,,,177,,864,,,0
H4,2016,2016,2016,6,1,1,Import,804,Ukraine,UKR,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,4001,,,,58964,,246748,,,0
H4,2016,2016,2016,6,1,1,Import,807,North Macedonia,MKD,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,850,,,,13884,,339063,,,0
H4,2016,2016,2016,6,1,1,Import,818,Egypt,EGY,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,134,,,,,,21147,,,4
H4,2016,2016,2016,6,1,1,Import,826,United Kingdom,GBR,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,415618,,,,6433909,,143125366,,,0
H4,2016,2016,2016,6,1,2,Export,826,United Kingdom,GBR,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,14154,,,,6449,,648572,,,0
H4,2016,2016,2016,6,1,1,Import,834,United Rep. of Tanzania,TZA,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,,,,,90,,1353,,,0
H4,2016,2016,2016,6,1,1,Import,842,USA,USA,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,610889,,,,,,401844377,,,4
H4,2016,2016,2016,6,1,2,Export,842,USA,USA,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,2266,,,,0,,655334,,,4
H4,2016,2016,2016,6,1,3,Re-Export,842,USA,USA,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,538,,,,0,,94265,,,0
H4,2016,2016,2016,6,1,1,Import,858,Uruguay,URY,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,1769,,,,24871,,1312126,,,0
H4,2016,2016,2016,6,1,1,Import,894,Zambia,ZMB,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,1329,,17994,,,2
H4,2017,2017,2017,6,1,1,Import,31,Azerbaijan,AZE,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,100,,,,1335,,10806,,,0
H4,2017,2017,2017,6,1,1,Import,32,Argentina,ARG,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,9399,,,,143111,,8125929,,,0
H4,2017,2017,2017,6,1,1,Import,84,Belize,BLZ,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,265901,,327812,,,2
H4,2017,2017,2017,6,1,1,Import,120,Cameroon,CMR,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,102,,175,,,2
H4,2017,2017,2017,6,1,1,Import,231,Ethiopia,ETH,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,180,,1439,,,2
H4,2017,2017,2017,6,1,1,Import,268,Georgia,GEO,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,372,,,,5461,,51373,,,0
H4,2017,2017,2017,6,1,1,Import,270,Gambia,GMB,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,12,,,,1390,,59,,,0
H4,2017,2017,2017,6,1,1,Import,288,Ghana,GHA,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,27552,,344738,,,2
H4,2017,2017,2017,6,1,1,Import,384,Côte d'Ivoire,CIV,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,356,,120,,,2
H4,2017,2017,2017,6,1,1,Import,404,Kenya,KEN,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,5,,,,68,,180,,,0
H4,2017,2017,2017,6,1,1,Import,454,Malawi,MWI,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,1,,,,500,,384,,,0
H4,2017,2017,2017,6,1,1,Import,484,Mexico,MEX,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,,,10555014,,,0
H4,2017,2017,2017,6,1,1,Import,498,Rep. of Moldova,MDA,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,113,,,,1482,,28312,,,0
H4,2017,2017,2017,6,1,1,Import,524,Nepal,NPL,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,527,,,,27465,,368835,,,4
H4,2017,2017,2017,6,1,2,Export,524,Nepal,NPL,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,3,,,,4,,128,,,4
H4,2017,2017,2017,6,1,1,Import,566,Nigeria,NGA,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,2192,,29439,,,6
H4,2017,2017,2017,6,1,1,Import,585,Palau,PLW,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,10,,,,,,2759,,,0
H4,2017,2017,2017,6,1,1,Import,608,Philippines,PHL,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,10119,,,,147549,,461352,,,0
H4,2017,2017,2017,6,1,2,Export,608,Philippines,PHL,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",5,Number of items,330,,,,957,,2963,,,0
H4,2017,2017,2017,6,1,1,Import,634,Qatar,QAT,490,"Other Asia, nes",,,,,,,,,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",1,No Quantity,0,,,,66276,,536220,,,2
